EnsemblGeneID,GeneID,Var1,RHC3869__Epithelial__#2749FE,RHC4746__Epithelial__#2749FE,RHC4760__Epithelial__#2749FE,RHC4761__Epithelial__#2749FE,RHC4763__Epithelial__#2749FE,RHC4767__Macrophage__#FFFF55,RHC4768__Epithelial__#2749FE,RHC4772__Epithelial__#2749FE,RHC4780__Epithelial__#2749FE,RHC4781__Epithelial__#2749FE,RHC4784__Epithelial__#2749FE,RHC4788__Epithelial__#2749FE,RHC4789__Epithelial__#2749FE,RHC4801__Epithelial__#2749FE,RHC4810__Macrophage__#FFFF55,RHC4813__Epithelial__#2749FE,RHC5701__Epithelial__#2749FE,RHC5892__Endothelial__#908DE5
ENSG00000153896,148103,chr19:35248980-35264134_ZNF599_ENSG00000153896.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153898,255231,chr1:85391267-85462796_MCOLN2_ENSG00000153898.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153902,163175,chr19:35615416-35645204_LGI4_ENSG00000153902.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153904,23576,chr1:85731930-86043933_DDAH1_ENSG00000153904.14,0,0,0,0,0,3.70138,0.44227,0,104.862,0,0,197.535,0,0,85.0516,2.28496,0,25.7024
ENSG00000153914,140890,chr5:65435798-65479443_SREK1_ENSG00000153914.11,26.1065,455.517,52.2556,0,60.0117,11.8729,19.1662,31.2942,150.387,16.5615,0,13.2406,142.685,528.121,0,0,197.342,60.9283
ENSG00000153922,1105,chr5:98190907-98262240_CHD1_ENSG00000153922.6,0,0.696379,3.796,810.65,0,68.8141,63.861,0.647105,84.3442,40.1732,0,27.8722,14.4789,69.674,3.41758,27.2715,441.778,3.01786
ENSG00000153923,9629,chr1:87012760-87158886_CLCA3P_ENSG00000153923.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153930,162282,chr17:54188318-54589020_ANKFN1_ENSG00000153930.6,0,0,0,0,0,0,0,0,0,0,285.742,184.241,0,0,0,0,0,0
ENSG00000153933,8526,chr17:54869273-54946036_DGKE_ENSG00000153933.5,0,0,0,0,3.05745,0,11.0243,0,0,0,0,1.05918,2.17525,0,0,0,0,6.57102
ENSG00000153936,9653,chr1:87380330-87634884_HS2ST1_ENSG00000153936.12,0,0,0,0,0,0,0,0,25.0502,0,0,0,0,0,0,0,0,0
ENSG00000153944,124540,chr17:55333211-55762046_MSI2_ENSG00000153944.6,0.211751,789.07,0,42.6242,67.9345,0,46.056,37.0397,23.5683,187.861,1.01126,58.7118,1148,0,260.401,36.9347,0,0.178342
ENSG00000153956,781,chr7:81575759-82073114_CACNA2D1_ENSG00000153956.11,0,0,0,0,0,0,0,0,0,0,128.976,0,0,0,0,0,0,0
ENSG00000153975,221302,chr6:116956780-116989957_ZUFSP_ENSG00000153975.5,6.66011,0,0,0,0,0,0,0,1.29681,0,0,0,0,5.26389,0,0,0,5.02451
ENSG00000153976,9955,chr17:13399005-13505244_HS3ST3A1_ENSG00000153976.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000153982,284161,chr17:57297827-57353328_GDPD1_ENSG00000153982.6,0,0,0,7.89996,0,0,0,0,0,0,1.41508,0,0,0,0,0,0,0
ENSG00000153989,116150,chr6:117996664-118031803_NUS1_ENSG00000153989.7,0,0,0,0,0,1.01132,1.9347,0,0,0,0,3.4096,0,0,0,17.5917,0,0.117095
ENSG00000153993,223117,chr7:84624868-84816171_SEMA3D_ENSG00000153993.9,0,0,0,0.545839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154001,5529,chr14:63838074-64010092_PPP2R5E_ENSG00000154001.9,0,36.3522,15.1075,0,0,0,54.5264,1.11635,9.52133,0.0691279,4.07317,0,0,0,4.17049,0,0,2.1917
ENSG00000154007,127247,chr1:76384557-76398116_ASB17_ENSG00000154007.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154016,10750,chr17:18853657-18950950_GRAP_ENSG00000154016.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01785
ENSG00000154025,125206,chr17:18853657-18950950_SLC5A10_ENSG00000154025.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154027,26289,chr1:77747735-78025651_AK5_ENSG00000154027.14,0,0,0,0,0,0,0,0.966762,0,0,0,0,0,0,0,0,0,0
ENSG00000154040,26256,chr18:21718941-21977844_CABYR_ENSG00000154040.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154059,55364,chr18:22006579-22033499_IMPACT_ENSG00000154059.5,0,0,0,0,0,0,3.58228,0,241.881,0,115.742,44.3224,0,0.806747,0,0,0,148.95
ENSG00000154065,147463,chr18:21178889-21242849_ANKRD29_ENSG00000154065.12,0.201585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456401
ENSG00000154079,135154,chr6:71276619-71299272_C6orf57_ENSG00000154079.5,0,0,0,0,0,0,0,0,0.868141,0,0,0,0,0,0,0,0,36.8388
ENSG00000154080,83539,chr18:24034873-24770662_CHST9_ENSG00000154080.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154096,7070,chr11:119252487-119397374_THY1_ENSG00000154096.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154099,123872,chr16:84178864-84220669_DNAAF1_ENSG00000154099.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21947
ENSG00000154102,404550,chr16:85723689-85784735_C16orf74_ENSG00000154102.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154114,219899,chr11:120894780-120961484_TBCEL_ENSG00000154114.8,0,143.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154118,57338,chr16:87634131-87799598_JPH3_ENSG00000154118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154122,56172,chr5:14704909-14871887_ANKH_ENSG00000154122.8,0,0,0,4.35019,0,0,1.5113,0,0,100.657,467.434,3.74868,0,0,0,2.28844,0,0.113423
ENSG00000154124,90268,chr5:14664772-14699820_FAM105B_ENSG00000154124.4,5.75436,0,0,0,0,0,8.93513,0,0,0.075825,0,0,0,0,0,0,0,0.0802113
ENSG00000154127,84959,chr11:122526382-122685181_UBASH3B_ENSG00000154127.5,0,0,0,0,0,0,0,0,0,0,0.449785,0,0,0,0,0,0,0
ENSG00000154133,54538,chr11:124753586-124768396_ROBO4_ENSG00000154133.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.076
ENSG00000154134,64221,chr11:124735281-124751366_ROBO3_ENSG00000154134.10,0,0,0,0,0,12.9934,0,1.56378,6.4239,0,0,0,48.0719,231.849,0,0,0,0
ENSG00000154143,116337,chr11:124481385-124490252_PANX3_ENSG00000154143.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154144,84897,chr11:124492731-124567414_TBRG1_ENSG00000154144.8,0,394.949,0,722.099,0,0,21.1223,0,95.9901,0,0,461.617,0,2.90463,0,0,0,0
ENSG00000154146,4900,chr11:124609741-124617106_NRGN_ENSG00000154146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154153,54463,chr5:16473146-16630078_FAM134B_ENSG00000154153.9,0,0,0,0,0,0,0,0,0,60.2961,0,0,0,0,0,0,138.195,0
ENSG00000154162,1010,chr5:21616370-22853731_CDH12_ENSG00000154162.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154165,2838,chr3:98216447-98312567_GPR15_ENSG00000154165.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154174,9868,chr3:100082274-100175163_TOMM70A_ENSG00000154174.7,185.313,0.410456,0,0,0,0,24.0868,0,12.8291,0,0,0,0,0,0,0.171023,0,0
ENSG00000154175,25890,chr3:100467999-100712359_ABI3BP_ENSG00000154175.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154188,284,chr8:108261720-108510283_ANGPT1_ENSG00000154188.5,0,0,0,0,0,0,0,0,0,0.0935016,0,0,10.281,0.352553,0,0,0,0
ENSG00000154198,163720,chr1:47308766-47366109_CYP4Z2P_ENSG00000154198.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154217,26207,chr17:65373574-65693372_PITPNC1_ENSG00000154217.10,0,0,0,0,24.1798,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154222,200014,chr1:52608045-52831865_CC2D1B_ENSG00000154222.10,240.978,0,0,0,0,0,0,0,0,0.247109,0,0,0,0,0,0,0,0
ENSG00000154227,204219,chr15:100913143-101085200_CERS3_ENSG00000154227.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154229,5578,chr17:64298753-64806861_PRKCA_ENSG00000154229.7,1.0715,200.866,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9985,0,0
ENSG00000154237,79705,chr15:101389765-101626271_LRRK1_ENSG00000154237.8,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8213,0,0,0,2.97045
ENSG00000154240,201134,chr17:63524680-64188202_CEP112_ENSG00000154240.12,14.1037,0,1.60583,0,0,25.225,0,0,0.627179,0,0,0,0,0,0,0,0,37.3582
ENSG00000154252,64090,chr2:242716239-242743623_GAL3ST2_ENSG00000154252.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154258,10350,chr17:66970628-67057205_ABCA9_ENSG00000154258.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71569,0
ENSG00000154262,23460,chr17:67074842-67138029_ABCA6_ENSG00000154262.8,2.43226,0,0,0,0.905156,0,0,0,4.7011,0,0,0,0,0,0,0,0,0.0711154
ENSG00000154263,10349,chr17:67143354-67323385_ABCA10_ENSG00000154263.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154265,23461,chr17:67143354-67323385_ABCA5_ENSG00000154265.11,40.8691,0,0,0,0,2.40942,2.21395,0,48.9573,353.008,0,2.31524,0,0,0,1.60014,154.006,261.731
ENSG00000154269,5169,chr6:131949581-132068553_ENPP3_ENSG00000154269.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154274,55286,chr4:37455562-37687998_C4orf19_ENSG00000154274.10,2.25438,541.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154277,7345,chr4:41222090-41270472_UCHL1_ENSG00000154277.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46577,0,0
ENSG00000154305,375056,chr1:222791427-222841354_MIA3_ENSG00000154305.12,0,0,0,0,0,0,0,0,70.3721,0.833789,0,277.091,141.979,215.412,48.9999,865.348,0,158.602
ENSG00000154309,84976,chr1:222988363-223179337_DISP1_ENSG00000154309.7,11.2925,0,3.19063,25.5842,23.9185,12.6027,2.64005,0,0,0,0,0,0,34.2266,0,0,0,0
ENSG00000154310,23043,chr3:170779127-171178197_TNIK_ENSG00000154310.12,0,0,0,0,0,0,390.605,0,0,0,203.657,9.06134,0,0,0,0,0,0
ENSG00000154316,157739,chr8:11197145-11332224_TDH_ENSG00000154316.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154319,83648,chr8:11197145-11332224_FAM167A_ENSG00000154319.10,0,0,0,0,0,2.42393,0,0,0,0,0,0,0,0,0,0,0,214.924
ENSG00000154328,252969,chr8:11627147-11644855_NEIL2_ENSG00000154328.11,0,0,0,0,0,41.1589,2.60739,0,0,0,0,0,0,7.60756,0,6.15232,0,0
ENSG00000154330,5239,chr9:70921443-71145977_PGM5_ENSG00000154330.8,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0681,0,0,0,0
ENSG00000154342,89780,chr1:228194751-228248961_WNT3A_ENSG00000154342.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154358,84033,chr1:228391206-228566577_OBSCN_ENSG00000154358.15,0,0,0,0.569335,6.95673,22.2456,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154359,91694,chr8:12579402-12613582_LONRF1_ENSG00000154359.8,0,0,0,20.5419,0,0,0,0,0,0,0,0,0,0,0,4.84929,0,0.463203
ENSG00000154370,81559,chr1:228581373-228594541_TRIM11_ENSG00000154370.9,18.9162,0,1.39973,3724.23,0,7.32492,0,0,0,0,0,0,8.7709,2.13484,0,0,0,0
ENSG00000154380,55740,chr1:225674536-225840844_ENAH_ENSG00000154380.12,1.83865,179.485,0,0,0,0,227.352,0,28.1755,0,0,0,0,0.885409,0,0,0,0
ENSG00000154415,5506,chr7:113516831-113715975_PPP1R3A_ENSG00000154415.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154429,126731,chr1:229455149-229479041_CCSAP_ENSG00000154429.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44697,0,0,3.66837,0
ENSG00000154438,136991,chr7:117003275-117068177_ASZ1_ENSG00000154438.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154447,57630,chr4:170015406-170192256_SH3RF1_ENSG00000154447.10,0,1.34858,0,0,0,0,0.174123,0,11.197,30.1044,0,0,0,537.589,0,0,44.7929,42.2512
ENSG00000154451,115362,chr1:89724632-89738544_GBP5_ENSG00000154451.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154473,9184,chr10:124913792-124924886_BUB3_ENSG00000154473.13,409.366,0,0,0,130.362,0,0,0,274.954,0,0,0,0,8.9819,399.175,303.285,451.688,82.4596
ENSG00000154478,2849,chr10:125425870-125454123_GPR26_ENSG00000154478.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154479,129881,chr2:170501934-170550943_CCDC173_ENSG00000154479.8,27.8308,0,0,0,0,0,0,0,0,0,0,0,0,47.9766,0,0,0,0
ENSG00000154485,118856,chr10:127455021-127464390_MMP21_ENSG00000154485.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154493,118611,chr10:128113565-128359079_C10orf90_ENSG00000154493.13,9.16775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154511,388650,chr1:93307723-93427057_FAM69A_ENSG00000154511.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154518,518,chr2:176040985-176049335_ATP5G3_ENSG00000154518.5,0,289.397,880.163,150.668,0,0,1125.15,61.5818,477.15,107.923,0,598.933,936.33,116.727,5.67204,939.005,1964.96,168.834
ENSG00000154529,728577,chr9:43684901-43924049_CNTNAP3B_ENSG00000154529.10,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3339,0,0,0,0
ENSG00000154545,728239,chrX:51927918-51935364_MAGED4_ENSG00000154545.12,0,0,0,0,0,0,0,0,0,0,5.49093,0,0,0,0,0,0,0
ENSG00000154548,135295,chr6:89805677-89827800_SRSF12_ENSG00000154548.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154553,27295,chr4:186422850-186456766_PDLIM3_ENSG00000154553.9,0,0,0,1.9886,0,0,0,0,0,0,1.51327,0,35.8649,0,0,0,0,36.3748
ENSG00000154556,8470,chr4:186506597-186877806_SORBS2_ENSG00000154556.13,0,257.448,0,5797.59,1.68163,12.5776,0,66.1942,31.904,0.42515,4.35452,0,98.4512,11.6288,0,0,0,54.7987
ENSG00000154582,6921,chr8:74851403-74884522_TCEB1_ENSG00000154582.12,0,403.168,0,0,0,93.2687,124.472,0,0,0,0,49.4171,113.218,0,0,41.5407,0,0
ENSG00000154589,23643,chr8:74903586-74941322_LY96_ENSG00000154589.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154611,143471,chr18:23713815-23773319_PSMA8_ENSG00000154611.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154620,9087,chrY:15815446-15817904_TMSB4Y_ENSG00000154620.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86296,0,0,0,0
ENSG00000154639,1525,chr21:18884699-18965897_CXADR_ENSG00000154639.14,1.20525,5.78392,0,0,0,0.876347,82.7839,4.28865,158.457,317.573,0.397645,1.07843,8.87768,0,0,22.5822,1150.87,0.387535
ENSG00000154640,10950,chr21:18965970-18985265_BTG3_ENSG00000154640.10,0.641213,22.3731,0,0,0,0,0,0,43.6397,0,6.4322,0,974.744,0,0,0,0,0
ENSG00000154642,54149,chr21:19135631-19191703_C21orf91_ENSG00000154642.6,0,0,0,0,0,0,0,0,0,0,0,3.22005,0,64.0591,0,0,0,0
ENSG00000154645,140578,chr21:19273579-19639690_CHODL_ENSG00000154645.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154646,5651,chr21:19641432-19858917_TMPRSS15_ENSG00000154646.4,0.177348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154654,4685,chr21:22370632-22915650_NCAM2_ENSG00000154654.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154655,91133,chr18:5954704-6415236_L3MBTL4_ENSG00000154655.10,0,0,0,0,0,0,0,0,0,0,49.7815,0,0,723.123,0,19.373,0,0
ENSG00000154678,5137,chr7:31790792-32338941_PDE1C_ENSG00000154678.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154710,27342,chr7:66093867-66309813_RABGEF1_ENSG00000154710.11,112.478,0,0,0,0,0,53.341,0,0,0,0,37.7875,0,0.000997239,0,0,0,41.8056
ENSG00000154719,54148,chr21:26957967-26979829_MRPL39_ENSG00000154719.9,0,537.111,0,0,0,0,18.2116,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154721,58494,chr21:27011583-27144771_JAM2_ENSG00000154721.10,23.9626,0,0,0,19.1791,0,0,0,0,0,0,0,0,0,0,0,0,0.193348
ENSG00000154723,522,chr21:27011583-27144771_ATP5J_ENSG00000154723.8,399.267,312.799,0,160.351,458.529,0,587.802,41.3173,334.21,766.111,0,573.206,0,814.503,0,21.1862,0,603.704
ENSG00000154727,2551,chr21:27011583-27144771_GABPA_ENSG00000154727.6,0.405826,0,0.309011,0,0,0,372.107,0,0,0,0,0,0,0,0,0.148289,0,0
ENSG00000154734,9510,chr21:28208065-28217728_ADAMTS1_ENSG00000154734.10,0,0,0,0,0,0,0,0,0,0,0.811252,0,2.49697,0,0,0,0,413.234
ENSG00000154736,11096,chr21:28261694-28338832_ADAMTS5_ENSG00000154736.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90645
ENSG00000154743,80746,chr3:12525930-12705725_TSEN2_ENSG00000154743.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154760,146857,chr17:33762114-33775856_SLFN13_ENSG00000154760.9,0,0,0,0,0,0,0,0,2.77547,0,0,33.0399,126.705,0,0,20.549,0,0
ENSG00000154764,7476,chr3:13857754-13921618_WNT7A_ENSG00000154764.5,0,0,0,0,0,212.236,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154767,7508,chr3:14166439-14242619_XPC_ENSG00000154767.10,3.74976,0,0,0,0,0,81.604,23.2625,0,69.1378,0,29.938,0,130.585,97.0496,8.31712,0,0
ENSG00000154781,51244,chr3:14693270-14714166_CCDC174_ENSG00000154781.11,0,0,0,0,0,0,6.80026,0,47.5629,16.1805,0,75.1374,323.889,0,125.923,27.2058,0,15.3284
ENSG00000154783,152273,chr3:14860468-15106842_FGD5_ENSG00000154783.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154803,201163,chr17:16945858-17140502_FLCN_ENSG00000154803.8,3.58845,248.641,0,37.9325,0,0,0,0,0,14.3076,0,0,0,0,0,0,0,1.66506
ENSG00000154813,285381,chr3:16299484-16306479_DPH3_ENSG00000154813.5,0.718944,0,0,0,0,0,0,0,0,0,0,0,599.282,0,0,0,0,0.247124
ENSG00000154814,92106,chr3:16306705-16555533_OXNAD1_ENSG00000154814.9,0,0,53.7181,0,3.57208,0,0,0,0,0,0,0,0,12.9487,0,0,0,0
ENSG00000154822,23228,chr3:16844158-17132086_PLCL2_ENSG00000154822.11,0,0,0,0,0,0,0,0,0,53.3341,0,0,0,0,0,0,0,0
ENSG00000154832,30827,chr18:47808712-47814674_CXXC1_ENSG00000154832.10,9.2811,0,183.186,0,0,0,0,0,81.4799,0,0,0,0,0,0,0,0,0
ENSG00000154839,220134,chr18:47901364-47920543_SKA1_ENSG00000154839.5,0.303619,0,0,1.75626,0,0,0,0.944725,0,0.270433,4.36022,0,0,0,0,0,0,0
ENSG00000154845,9989,chr18:9546788-9615238_PPP4R1_ENSG00000154845.11,0,0.61641,0,0,0,0,26.4505,0,536.207,0,0,0,19.0688,836.346,17.0084,25.5538,286.401,42.9109
ENSG00000154856,147495,chr18:10454624-10489945_APCDD1_ENSG00000154856.8,0,0,1.71845,0,0,0,0,0,0,0.41047,0,0,0,0,0,0,0,0.379659
ENSG00000154864,63895,chr18:10661929-11148587_PIEZO2_ENSG00000154864.7,0,0.660345,0,5.96819,0,2.28579,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154874,284047,chr17:18414534-18528930_CCDC144B_ENSG00000154874.10,0,0,0,0,0,0,0.18739,1.63797,0.173167,0,2.50367,0,0,12.5536,0,0,0,0
ENSG00000154889,65258,chr18:11688954-11909222_MPPE1_ENSG00000154889.12,0,0,0,0,0,0,0,0,0,0,0,0,0,633.92,1.19033,0,0,211.317
ENSG00000154914,124739,chr17:9479943-9633008_USP43_ENSG00000154914.12,0,0,0,0,0,0,0,0,0,0,55.6592,32.8985,0,0,0,0,0,31.7674
ENSG00000154917,51560,chr3:133502876-133614680_RAB6B_ENSG00000154917.6,0,0,0,0,0,0,0,0,0.174559,0,0,0,0,0,0,0,0.278647,0
ENSG00000154920,146956,chr17:48450580-48475249_EME1_ENSG00000154920.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154928,2047,chr3:134316642-134979309_EPHB1_ENSG00000154928.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154930,84532,chr20:24986867-25039616_ACSS1_ENSG00000154930.10,0,0,0,0,0,0,0,0,23.3564,0,0,0,0,4.20351,0,0,0,0
ENSG00000154945,91369,chr17:48770550-48785285_ANKRD40_ENSG00000154945.6,0,0,0,0,0,3.71014,15.1515,0,0,0,0,0,0,41.9608,0,0,0,5.42264
ENSG00000154957,7566,chr17:11501747-11900827_ZNF18_ENSG00000154957.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154975,56934,chr17:49707673-50237377_CA10_ENSG00000154975.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154978,81552,chr7:55503748-55640681_VOPP1_ENSG00000154978.8,0,0,0,0,0,0,0,0,0,59.2881,0,0,0,0,34.6047,323.036,0,0
ENSG00000154997,346288,chr7:55861236-55930482_SEPT14_ENSG00000154997.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155008,139322,chrX:84258831-84343069_APOOL_ENSG00000155008.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155011,27123,chr4:107842958-108223027_DKK2_ENSG00000155011.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155016,113612,chr4:108745718-108899955_CYP2U1_ENSG00000155016.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155026,222967,chr7:5938355-6010314_RSPH10B_ENSG00000155026.12,1.75461,0,0,0,0,0,0,0.963877,0,0,0,12.3912,44.3314,18.9456,23.5357,5.15785,20.0858,0
ENSG00000155034,80028,chr7:5470965-5553429_FBXL18_ENSG00000155034.14,0,5.54757,0,0,0,0,0,0,0.903513,0,0,0,0,0,0,0,0,1.01947
ENSG00000155052,129684,chr2:124782863-125672864_CNTNAP5_ENSG00000155052.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155066,150696,chr2:95940200-95957056_PROM2_ENSG00000155066.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155085,221264,chr6:109809108-110012420_AK9_ENSG00000155085.11,2.04809,0,0,0,0,0,0,0,0,0,63.682,0,17.6123,0,0,0,0,0
ENSG00000155087,4956,chr8:103563799-103573245_ODF1_ENSG00000155087.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155090,7071,chr8:103661006-103668130_KLF10_ENSG00000155090.10,0,36.6,0,0,0,0,0,0.896532,11.2959,0.244893,0,2.33442,0,0,0,0,911.09,0
ENSG00000155093,5799,chr7:157331749-158380480_PTPRN2_ENSG00000155093.13,0,0,0,0,0,0,0,0,8.40376,0,0,0,0,0,0,8.33589,0,0.415486
ENSG00000155096,51582,chr8:103838584-103990104_AZIN1_ENSG00000155096.9,0,0,0,0,0,0,535.132,0,293.195,0,0,19.7373,54.5548,200.953,0,9.25814,0,0
ENSG00000155097,528,chr8:104032414-104085279_ATP6V1C1_ENSG00000155097.7,0,0,0,0,0,0,0,0,0,12.7915,0,0,0,0,0,0,0,0
ENSG00000155099,55529,chr8:92006023-92053292_TMEM55A_ENSG00000155099.3,2.52986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155100,51633,chr8:92082423-92099323_OTUD6B_ENSG00000155100.6,0,0,0,0,33.2748,0,0,0,0,0,55.9394,2.86313,0,7.43074,0,0,0,0
ENSG00000155111,23097,chr6:110931180-111137161_CDK19_ENSG00000155111.10,7.82104,0,0,0,0,0,0,0,0,0,0.425638,0,0,0,0,0,0,0
ENSG00000155115,112495,chr6:111279762-111289093_GTF3C6_ENSG00000155115.6,96.8759,596.143,3.19594,0,0,0,0,0,157.183,0,0,105.227,0,4.07132,0,129.753,0,11.779
ENSG00000155158,158219,chr9:15163619-15307358_TTC39B_ENSG00000155158.16,0.136536,0,0,0.333664,544.269,0,0.640903,0,43.7477,4.8717,0,4.40378,0,2.16638,0,6.64117,43.8206,0
ENSG00000155189,55326,chr8:6565877-6617184_AGPAT5_ENSG00000155189.7,0,0,0,0,0,1.71373,0,4.39162,0,0,0,0,0,0,0,0,0,0
ENSG00000155229,64210,chr10:99218080-99258551_MMS19_ENSG00000155229.16,0,0,19.7629,0,0,0,0,0,16.3686,12.991,0,0,0,0,0,1.51737,0,0
ENSG00000155249,79544,chr14:20403766-20404842_OR4K1_ENSG00000155249.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155252,55361,chr10:99344079-99436191_PI4K2A_ENSG00000155252.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.424,0,0,0
ENSG00000155254,83742,chr10:99472929-99477907_MARVELD1_ENSG00000155254.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155256,118813,chr10:99496877-99520664_ZFYVE27_ENSG00000155256.13,1296.85,287.183,0,0,0,0,280.712,0,0,118.046,0,0,0,2.07143,0,0,0,0
ENSG00000155265,401647,chr10:99609995-99790585_GOLGA7B_ENSG00000155265.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
